dataset_id,label,n_records,a6_applicable,matched_fraction,n_stratum,mc_ref,mc_ref_is_default,hard_reject_would_fire,n_corroborated,n_contradicted_eligible,n_unverifiable,contradicted_confirmed,contradicted_p_value,hard_reject_reason,elapsed_sec,note
real_indonesia_java_general_early3,known_good,,False,,0.0,,,False,,,,,,,600.0,"SKIPPED (timeout): A6 external-reference lookup did not complete within 600s -- almost certainly the known EMSC/ISC 'bogus over-cap response for old/rate-limited queries' pagination pathology (see conversation 2026-07-13), not a genuine A6 result. Needs separate investigation; not evaluated here."
real_cyprus_general_early2,known_good,,False,,0.0,,,False,,,,,,,600.0,"SKIPPED (timeout): A6 external-reference lookup did not complete within 600s -- almost certainly the known EMSC/ISC 'bogus over-cap response for old/rate-limited queries' pagination pathology (see conversation 2026-07-13), not a genuine A6 result. Needs separate investigation; not evaluated here."
real_slovenia_general_early2,known_good,,False,,0.0,,,False,,,,,,,600.0,"SKIPPED (timeout): A6 external-reference lookup did not complete within 600s -- almost certainly the known EMSC/ISC 'bogus over-cap response for old/rate-limited queries' pagination pathology (see conversation 2026-07-13), not a genuine A6 result. Needs separate investigation; not evaluated here."
real_austria_general_early2,known_good,,False,,0.0,,,False,,,,,,,600.0,"SKIPPED (timeout): A6 external-reference lookup did not complete within 600s -- almost certainly the known EMSC/ISC 'bogus over-cap response for old/rate-limited queries' pagination pathology (see conversation 2026-07-13), not a genuine A6 result. Needs separate investigation; not evaluated here."
real_poland_general_early2,known_good,,False,,0.0,,,False,,,,,,,600.0,"SKIPPED (timeout): A6 external-reference lookup did not complete within 600s -- almost certainly the known EMSC/ISC 'bogus over-cap response for old/rate-limited queries' pagination pathology (see conversation 2026-07-13), not a genuine A6 result. Needs separate investigation; not evaluated here."
real_myanmar_sagaing_general_early2,known_good,,False,,0.0,,,False,,,,,,,600.0,"SKIPPED (timeout): A6 external-reference lookup did not complete within 600s -- almost certainly the known EMSC/ISC 'bogus over-cap response for old/rate-limited queries' pagination pathology (see conversation 2026-07-13), not a genuine A6 result. Needs separate investigation; not evaluated here."
real_myanmar_sagaing_general_early3,known_good,,False,,0.0,,,False,,,,,,,600.0,"SKIPPED (timeout): A6 external-reference lookup did not complete within 600s -- almost certainly the known EMSC/ISC 'bogus over-cap response for old/rate-limited queries' pagination pathology (see conversation 2026-07-13), not a genuine A6 result. Needs separate investigation; not evaluated here."
real_laos_general_early,known_good,,False,,0.0,,,False,,,,,,,600.0,"SKIPPED (timeout): A6 external-reference lookup did not complete within 600s -- almost certainly the known EMSC/ISC 'bogus over-cap response for old/rate-limited queries' pagination pathology (see conversation 2026-07-13), not a genuine A6 result. Needs separate investigation; not evaluated here."
real_laos_general_early2,known_good,,False,,0.0,,,False,,,,,,,600.0,"SKIPPED (timeout): A6 external-reference lookup did not complete within 600s -- almost certainly the known EMSC/ISC 'bogus over-cap response for old/rate-limited queries' pagination pathology (see conversation 2026-07-13), not a genuine A6 result. Needs separate investigation; not evaluated here."
real_thailand_general_early,known_good,,False,,0.0,,,False,,,,,,,600.0,"SKIPPED (timeout): A6 external-reference lookup did not complete within 600s -- almost certainly the known EMSC/ISC 'bogus over-cap response for old/rate-limited queries' pagination pathology (see conversation 2026-07-13), not a genuine A6 result. Needs separate investigation; not evaluated here."
real_thailand_general_early2,known_good,,False,,0.0,,,False,,,,,,,600.0,"SKIPPED (timeout): A6 external-reference lookup did not complete within 600s -- almost certainly the known EMSC/ISC 'bogus over-cap response for old/rate-limited queries' pagination pathology (see conversation 2026-07-13), not a genuine A6 result. Needs separate investigation; not evaluated here."
real_vietnam_general_early,known_good,,False,,0.0,,,False,,,,,,,600.0,"SKIPPED (timeout): A6 external-reference lookup did not complete within 600s -- almost certainly the known EMSC/ISC 'bogus over-cap response for old/rate-limited queries' pagination pathology (see conversation 2026-07-13), not a genuine A6 result. Needs separate investigation; not evaluated here."
real_vietnam_general_early2,known_good,,False,,0.0,,,False,,,,,,,600.0,"SKIPPED (timeout): A6 external-reference lookup did not complete within 600s -- almost certainly the known EMSC/ISC 'bogus over-cap response for old/rate-limited queries' pagination pathology (see conversation 2026-07-13), not a genuine A6 result. Needs separate investigation; not evaluated here."
real_philippines_luzon_general_early2,known_good,,False,,0.0,,,False,,,,,,,600.0,"SKIPPED (timeout): A6 external-reference lookup did not complete within 600s -- almost certainly the known EMSC/ISC 'bogus over-cap response for old/rate-limited queries' pagination pathology (see conversation 2026-07-13), not a genuine A6 result. Needs separate investigation; not evaluated here."
real_philippines_luzon_general_early3,known_good,,False,,0.0,,,False,,,,,,,600.0,"SKIPPED (timeout): A6 external-reference lookup did not complete within 600s -- almost certainly the known EMSC/ISC 'bogus over-cap response for old/rate-limited queries' pagination pathology (see conversation 2026-07-13), not a genuine A6 result. Needs separate investigation; not evaluated here."
real_philippines_mindanao_general_early2,known_good,,False,,0.0,,,False,,,,,,,600.0,"SKIPPED (timeout): A6 external-reference lookup did not complete within 600s -- almost certainly the known EMSC/ISC 'bogus over-cap response for old/rate-limited queries' pagination pathology (see conversation 2026-07-13), not a genuine A6 result. Needs separate investigation; not evaluated here."
real_philippines_mindanao_general_early3,known_good,,False,,0.0,,,False,,,,,,,600.0,"SKIPPED (timeout): A6 external-reference lookup did not complete within 600s -- almost certainly the known EMSC/ISC 'bogus over-cap response for old/rate-limited queries' pagination pathology (see conversation 2026-07-13), not a genuine A6 result. Needs separate investigation; not evaluated here."
real_bhutan_general_early,known_good,,False,,0.0,,,False,,,,,,,600.0,"SKIPPED (timeout): A6 external-reference lookup did not complete within 600s -- almost certainly the known EMSC/ISC 'bogus over-cap response for old/rate-limited queries' pagination pathology (see conversation 2026-07-13), not a genuine A6 result. Needs separate investigation; not evaluated here."
real_italy_sicily_etna_general_early2,known_good,,False,,0.0,,,False,,,,,,,600.0,"SKIPPED (timeout): A6 external-reference lookup did not complete within 600s -- almost certainly the known EMSC/ISC 'bogus over-cap response for old/rate-limited queries' pagination pathology (see conversation 2026-07-13), not a genuine A6 result. Needs separate investigation; not evaluated here."
real_usa_nevada_basinrange_general_early,known_good,,False,,0.0,,,False,,,,,,,600.0,"SKIPPED (timeout): A6 external-reference lookup did not complete within 600s -- almost certainly the known EMSC/ISC 'bogus over-cap response for old/rate-limited queries' pagination pathology (see conversation 2026-07-13), not a genuine A6 result. Needs separate investigation; not evaluated here."
real_usa_nevada_basinrange_general_early2,known_good,,False,,0.0,,,False,,,,,,,600.0,"SKIPPED (timeout): A6 external-reference lookup did not complete within 600s -- almost certainly the known EMSC/ISC 'bogus over-cap response for old/rate-limited queries' pagination pathology (see conversation 2026-07-13), not a genuine A6 result. Needs separate investigation; not evaluated here."
real_usa_nevada_basinrange_general_early3,known_good,,False,,0.0,,,False,,,,,,,600.0,"SKIPPED (timeout): A6 external-reference lookup did not complete within 600s -- almost certainly the known EMSC/ISC 'bogus over-cap response for old/rate-limited queries' pagination pathology (see conversation 2026-07-13), not a genuine A6 result. Needs separate investigation; not evaluated here."
real_usa_utah_wasatch_general_early,known_good,,False,,0.0,,,False,,,,,,,600.0,"SKIPPED (timeout): A6 external-reference lookup did not complete within 600s -- almost certainly the known EMSC/ISC 'bogus over-cap response for old/rate-limited queries' pagination pathology (see conversation 2026-07-13), not a genuine A6 result. Needs separate investigation; not evaluated here."
real_usa_utah_wasatch_general_early2,known_good,,False,,0.0,,,False,,,,,,,600.0,"SKIPPED (timeout): A6 external-reference lookup did not complete within 600s -- almost certainly the known EMSC/ISC 'bogus over-cap response for old/rate-limited queries' pagination pathology (see conversation 2026-07-13), not a genuine A6 result. Needs separate investigation; not evaluated here."
real_usa_utah_wasatch_general_early3,known_good,,False,,0.0,,,False,,,,,,,600.0,"SKIPPED (timeout): A6 external-reference lookup did not complete within 600s -- almost certainly the known EMSC/ISC 'bogus over-cap response for old/rate-limited queries' pagination pathology (see conversation 2026-07-13), not a genuine A6 result. Needs separate investigation; not evaluated here."
real_guadeloupe_martinique_general_early2,known_good,,False,,0.0,,,False,,,,,,,600.0,"SKIPPED (timeout): A6 external-reference lookup did not complete within 600s -- almost certainly the known EMSC/ISC 'bogus over-cap response for old/rate-limited queries' pagination pathology (see conversation 2026-07-13), not a genuine A6 result. Needs separate investigation; not evaluated here."
real_guadeloupe_martinique_general_early3,known_good,,False,,0.0,,,False,,,,,,,600.0,"SKIPPED (timeout): A6 external-reference lookup did not complete within 600s -- almost certainly the known EMSC/ISC 'bogus over-cap response for old/rate-limited queries' pagination pathology (see conversation 2026-07-13), not a genuine A6 result. Needs separate investigation; not evaluated here."
real_botswana_general_early,known_good,,False,,0.0,,,False,,,,,,,600.0,"SKIPPED (timeout): A6 external-reference lookup did not complete within 600s -- almost certainly the known EMSC/ISC 'bogus over-cap response for old/rate-limited queries' pagination pathology (see conversation 2026-07-13), not a genuine A6 result. Needs separate investigation; not evaluated here."
real_botswana_general_early2,known_good,,False,,0.0,,,False,,,,,,,600.0,"SKIPPED (timeout): A6 external-reference lookup did not complete within 600s -- almost certainly the known EMSC/ISC 'bogus over-cap response for old/rate-limited queries' pagination pathology (see conversation 2026-07-13), not a genuine A6 result. Needs separate investigation; not evaluated here."
real_botswana_general_early3,known_good,,False,,0.0,,,False,,,,,,,600.0,"SKIPPED (timeout): A6 external-reference lookup did not complete within 600s -- almost certainly the known EMSC/ISC 'bogus over-cap response for old/rate-limited queries' pagination pathology (see conversation 2026-07-13), not a genuine A6 result. Needs separate investigation; not evaluated here."
